Date,carbon.Price,carbon.Open,carbon.High,carbon.Low,carbon.Vol,clean,oil.Price,oil.Open,oil.High,oil.Low,oil.Vol,wtioil.Price,wtioil.Open,wtioil.High,wtioil.Low,wtioil.Vol,ttfngas.Price,ttfngas.Open,ttfngas.High,ttfngas.Low,ttfngas.Vol,ngas.Price,ngas.Open,ngas.High,ngas.Low,ngas.Vol,coal.Price,coal.Open,coal.High,coal.Low,coal.Vol,newcoal.Price,newcoal.Open,newcoal.High,newcoal.Low,newcoal.Vol,stoxx.Price,stoxx.Open,stoxx.High,stoxx.Low,stoxx.Vol,cac.Price,cac.Open,cac.High,cac.Low,cac.Vol,dax.Price,dax.Open,dax.High,dax.Low,dax.Vol,mib.Price,mib.Open,mib.High,mib.Low,mib.Vol,ibex.Price,ibex.Open,ibex.High,ibex.Low,ibex.Vol,ftse.Price,ftse.Open,ftse.High,ftse.Low,ftse.Vol,n4j24.Price,n8j24.Price,ygj24.Price,zgh24.Price,ruh24.Price,rvh24.Price,x1h24.Price,x2h24.Price,yih24.Price,zih24.Price,zuj24.Price,zvj24.Price,inkj24.Price,jntj24.Price,jzj24.Price,lvh24.Price,dsh24.Price,hoj24.Price,rbk24.Price,lfk24.Price
2023-05-01,85.63,87.39,88.36,85.5,4.52,1180.92,79.31,80.11,80.24,78.13,146.56,75.66,76.66,76.69,74.53,215.02,38.834,38.0,39.825,38.0,12.03,,,,,,136.4,136.4,136.4,136.4,,185.15,185.15,185.15,185.15,,466.89,467.0,467.08,466.5,233460.0,,,,,,,,,,,,,,,,,,,,,,,,,,127.51,141.83,155.78,218.6,336.64,647.86,158.14,201.0,174.28,193.95,138.74,134.9,18.414,18.343,60.405,137.6,73.306,2.3797,2.2937,684.25
2023-05-02,88.52,85.66,90.82,85.42,21.01,1159.03,75.32,79.28,79.78,75.07,383.59,71.66,75.76,76.11,71.42,417.82,37.529,39.0,39.4,37.25,47.03,85.36,88.5,89.05,84.71,7.42,136.1,136.25,136.25,136.25,0.07,187.55,187.55,187.55,187.55,,461.08,466.52,467.83,460.85,219180.0,7383.2,7466.82,7505.92,7374.06,83040.0,15726.94,15950.36,16011.56,15707.55,80230.0,26630.09,27163.33,27343.28,26608.3,396390.0,9082.0,9248.2,9264.9,9069.1,172430.0,7773.03,7870.57,7898.69,7773.03,980260.0,124.41,140.08,157.07,220.66,354.2,687.08,158.46,202.48,174.14,195.43,137.66,133.79,17.843,17.988,58.746,135.5,70.171,2.2986,2.2101,660.75
2023-05-03,85.15,89.0,89.35,84.0,24.91,1160.45,72.33,75.31,75.58,71.7,469.62,68.6,71.56,71.79,67.95,490.52,36.782,37.15,37.75,36.35,37.58,83.6,85.06,86.18,82.62,4.24,131.5,133.0,133.0,132.75,0.08,180.6,180.6,180.6,180.6,0.01,462.51,461.76,463.58,461.76,210720.0,7403.83,7410.56,7445.95,7395.82,61110.0,15815.06,15774.02,15868.88,15745.98,61990.0,26835.31,26765.42,27002.64,26756.76,451220.0,9076.7,9118.4,9132.2,9035.1,136590.0,7788.37,7773.03,7819.66,7773.03,896770.0,122.56,137.67,152.47,213.48,341.66,662.99,155.8,196.22,168.88,188.19,131.44,125.84,17.724,17.824,58.031,132.45,67.953,2.247,2.1433,641.5
2023-05-04,84.5,85.29,85.71,83.25,17.53,1165.38,72.5,71.28,73.72,71.28,362.23,68.56,68.16,69.84,63.64,412.5,35.653,37.0,37.2,35.42,39.25,80.51,83.5,84.53,79.95,4.47,125.3,126.0,127.5,125.0,0.11,170.65,178.2,178.2,178.2,0.06,460.34,459.98,461.38,458.0,197070.0,7340.77,7381.4,7393.02,7316.14,79970.0,15734.24,15781.46,15796.71,15662.32,81690.0,26670.29,26765.64,26800.3,26494.76,399240.0,9043.6,9050.6,9056.6,8967.3,150280.0,7702.64,7788.37,7788.37,7691.25,773160.0,119.63,136.11,151.56,212.17,340.33,666.21,153.95,194.5,167.22,186.35,127.72,125.41,17.383,17.422,57.249,128.75,67.752,2.2501,2.1354,647.0
2023-05-05,84.96,84.66,86.9,84.3,12.0,1181.23,75.3,72.69,75.75,72.41,265.07,71.34,68.7,71.81,68.48,330.59,36.574,35.695,36.835,35.125,52.98,83.35,80.32,83.85,78.91,7.79,127.15,127.15,127.15,127.15,,169.65,169.65,169.65,169.65,0.01,465.31,460.19,465.34,460.19,179940.0,7432.93,7388.01,7437.6,7354.6,70690.0,15961.02,15837.44,15961.54,15755.97,69960.0,27348.57,26867.94,27354.08,26805.4,536340.0,9147.3,9097.3,9147.3,9047.7,144360.0,7778.38,7778.38,7778.38,7778.38,607790.0,121.17,137.41,153.22,210.35,357.26,680.92,155.8,191.95,167.23,187.1,128.24,126.39,17.512,17.558,57.62,134.3,70.119,2.3166,2.1959,662.0
2023-05-08,85.59,85.0,85.99,84.5,6.33,1182.99,77.01,75.23,77.43,74.95,185.75,73.16,71.35,73.69,71.04,290.08,36.874,35.705,37.5,35.425,12.33,,,,,,127.15,127.15,127.15,127.15,,169.65,169.65,169.65,169.65,,466.94,465.5,467.3,465.29,84800.0,7440.91,7427.96,7456.46,7416.22,46790.0,15952.83,15967.57,15996.16,15933.69,40930.0,27426.23,27374.83,27473.85,27311.62,347440.0,9211.3,9162.2,9221.8,9157.9,81670.0,,,,,,121.17,137.41,153.9,213.26,359.62,697.61,158.03,195.28,169.11,189.06,129.62,125.24,17.738,17.583,58.274,134.3,71.618,2.3695,2.2432,677.0
2023-05-09,87.51,85.57,87.75,85.2,14.24,1173.92,77.44,76.71,77.5,75.07,283.41,73.71,72.84,73.78,71.34,317.49,35.95,37.475,37.475,35.73,50.66,82.23,85.0,85.41,81.93,5.65,125.0,125.0,125.0,125.0,0.04,169.0,169.0,169.0,169.0,,465.41,466.99,466.99,462.98,207860.0,7397.17,7415.01,7419.9,7358.45,63460.0,15955.48,15950.89,15962.62,15879.56,60430.0,27383.53,27445.15,27485.79,27205.83,355770.0,9183.2,9202.3,9219.5,9130.2,113460.0,7764.09,7778.38,7792.35,7735.08,949730.0,122.6,137.77,156.73,211.56,384.47,740.4,159.22,194.18,172.23,191.01,132.12,123.36,17.87,17.779,58.959,129.55,72.139,2.3803,2.2571,667.5
2023-05-10,89.06,87.69,89.75,87.2,16.36,1180.62,76.41,77.36,77.6,75.68,311.37,72.56,73.58,73.89,71.8,351.51,34.993,36.0,36.2,34.5,43.49,80.56,82.5,83.0,80.0,4.44,122.45,123.5,123.75,123.5,0.04,166.95,166.95,166.95,166.95,0.01,463.64,465.44,466.03,462.4,207810.0,7361.2,7403.62,7416.32,7337.66,75390.0,15896.23,15973.38,15984.82,15848.69,67470.0,27264.77,27439.73,27476.45,27172.39,570760.0,9167.7,9219.4,9223.3,9143.8,103620.0,7741.33,7764.09,7778.98,7727.12,711300.0,125.23,139.32,156.65,211.75,370.81,756.63,160.54,195.01,173.02,194.04,133.12,126.39,17.846,17.82,58.839,121.1,71.47,2.3688,2.246,680.25
2023-05-11,88.57,89.22,90.12,87.68,16.42,1177.57,74.98,76.62,77.41,74.61,345.16,70.87,72.77,73.5,70.63,365.89,34.993,34.76,35.25,34.35,38.94,80.75,79.35,81.5,79.0,3.92,119.1,120.0,120.0,120.0,0.11,163.0,163.0,163.0,163.0,0.01,463.62,463.21,466.83,461.2,209070.0,7381.78,7383.58,7436.94,7333.92,64310.0,15834.91,15943.85,15970.54,15754.76,67890.0,27098.89,27315.12,27371.31,26896.4,454330.0,9182.8,9175.4,9215.1,9118.0,139070.0,7730.58,7741.33,7784.28,7679.61,883220.0,125.17,139.41,155.71,212.61,359.5,714.06,160.49,196.49,172.84,188.17,133.66,128.91,17.828,17.842,59.091,117.4,70.011,2.3259,2.2149,671.0
2023-05-12,88.93,88.54,89.67,88.14,9.38,1212.18,74.17,75.35,75.85,74.03,259.22,70.04,71.42,71.78,69.93,275.44,32.767,34.995,35.055,32.18,53.92,75.93,79.6,80.51,74.86,5.57,119.45,120.0,120.0,119.0,0.06,164.9,166.5,166.5,166.5,0.09,465.49,463.52,467.05,463.52,167460.0,7414.85,7420.41,7463.7,7395.6,58340.0,15913.82,15918.25,15938.01,15852.1,62920.0,27347.32,27249.79,27436.15,27222.35,309360.0,9234.1,9218.0,9276.9,9213.9,106390.0,7754.62,7730.58,7772.79,7729.01,744750.0,121.58,135.78,151.79,207.09,365.15,723.39,155.98,190.13,168.14,189.01,131.24,127.85,16.962,17.123,56.665,114.75,69.082,2.2882,2.1814,661.5
2023-05-15,87.14,88.5,89.19,86.13,15.99,1222.88,75.23,74.15,75.75,73.49,240.52,71.11,70.04,71.69,69.41,259.01,32.314,33.2,33.795,31.65,49.89,74.45,75.2,79.0,73.76,5.9,118.15,119.0,119.0,118.0,0.02,163.75,163.75,163.75,163.75,0.02,466.67,465.39,467.57,465.35,157780.0,7418.21,7443.38,7455.63,7397.86,48640.0,15917.24,15966.96,15982.1,15874.24,53100.0,27245.46,27451.05,27483.66,27172.76,284730.0,9201.5,9269.3,9279.5,9162.3,92020.0,7777.7,7754.62,7794.89,7754.62,731050.0,116.38,130.32,145.5,198.64,354.26,715.36,145.38,182.87,157.74,168.38,123.84,121.41,15.881,16.102,53.396,113.4,70.131,2.3343,2.2167,665.75
2023-05-16,88.93,87.14,89.2,86.66,13.11,1202.28,74.91,75.55,75.95,74.5,216.2,70.86,71.32,71.79,70.45,232.33,31.821,32.5,33.2,31.505,49.99,73.65,74.0,76.4,73.17,5.87,117.5,118.35,118.35,117.0,0.02,163.8,163.8,163.8,163.8,0.01,464.7,466.07,467.14,464.03,213460.0,7406.01,7394.85,7427.57,7377.81,61260.0,15897.93,15892.78,15968.41,15862.37,63870.0,27198.87,27185.79,27367.67,27110.35,443920.0,9191.4,9181.0,9241.9,9174.9,91130.0,7751.08,7777.7,7804.93,7741.29,1080000.0,114.55,128.62,143.92,195.69,335.04,692.09,142.67,179.36,155.17,173.76,120.98,120.45,15.466,15.492,52.093,109.0,69.782,2.3196,2.2073,665.25
2023-05-17,88.04,88.77,89.75,87.55,11.44,1201.76,76.96,74.67,77.31,74.1,297.06,72.83,70.6,73.26,70.04,273.71,31.953,32.0,33.05,31.555,48.15,72.95,73.75,76.13,72.3,6.16,118.5,118.5,118.5,118.5,0.03,165.25,165.25,165.25,165.25,0.01,463.98,464.26,465.16,462.21,162780.0,7399.44,7378.83,7422.58,7354.54,57780.0,15951.3,15883.61,15992.77,15862.15,89830.0,27196.46,27063.78,27238.4,26937.77,315700.0,9211.6,9148.2,9218.6,9125.7,110930.0,7723.23,7751.08,7758.15,7713.03,665410.0,118.23,132.0,148.16,200.18,326.1,664.11,146.57,183.28,158.05,179.02,126.24,120.65,15.938,16.008,53.756,110.65,71.84,2.3676,2.2689,674.75
2023-05-18,89.65,88.49,90.21,87.92,9.13,1189.98,75.86,76.78,76.99,75.5,232.0,71.86,72.75,72.87,71.42,80.86,29.785,31.75,31.75,29.69,46.88,67.78,72.3,72.49,67.71,11.58,116.9,116.9,116.9,116.9,,159.35,159.35,159.35,159.35,0.03,465.79,463.74,467.14,463.74,165810.0,7446.89,7440.75,7481.78,7426.39,59990.0,16163.36,16069.42,16230.44,16069.42,73640.0,27235.65,27400.53,27587.6,27235.65,408350.0,9213.1,9247.3,9282.2,9202.0,105200.0,7742.3,7723.23,7776.58,7723.23,751790.0,117.45,131.08,148.92,199.32,325.21,652.38,142.86,182.68,157.45,177.05,125.95,122.54,15.409,15.54,52.332,106.2,71.131,2.3439,2.2492,674.0
2023-05-19,89.43,89.66,91.24,89.33,12.79,1184.16,75.58,76.03,77.5,75.12,240.53,71.55,71.94,73.4,71.03,69.95,30.176,29.88,30.8,29.8,35.32,68.36,69.25,69.79,67.43,6.93,118.7,118.0,119.0,118.0,0.02,162.25,162.25,162.25,162.25,,468.85,466.18,470.45,466.18,176850.0,7491.96,7469.78,7523.56,7463.96,67970.0,16275.38,16233.11,16331.94,16203.6,90100.0,27520.33,27335.75,27674.33,27310.99,419430.0,9251.5,9247.2,9309.4,9222.9,127280.0,7756.87,7742.3,7790.92,7742.13,631100.0,118.27,131.75,145.24,198.33,323.12,649.94,145.0,182.26,157.16,174.94,122.23,118.57,15.668,15.76,53.045,110.9,70.569,2.3211,2.2347,671.25
2023-05-22,87.25,89.43,89.71,86.77,15.35,1197.19,75.99,75.63,76.46,74.55,241.96,71.99,71.7,72.36,70.55,18.68,29.711,29.5,30.5,28.795,53.2,66.36,65.8,68.32,64.11,7.83,119.0,119.75,119.75,119.75,0.02,160.35,160.35,160.35,160.35,,468.91,468.65,469.84,467.84,212200.0,7478.16,7467.93,7493.38,7452.69,57440.0,16223.99,16235.98,16267.93,16196.36,54200.0,27310.7,27257.02,27484.86,27186.66,329660.0,9305.0,9242.8,9326.6,9241.9,96210.0,7770.99,7756.87,7783.4,7750.53,960830.0,117.85,131.32,143.07,197.04,291.46,586.51,143.57,180.74,155.38,176.43,120.22,117.69,15.709,15.879,53.128,110.05,70.779,2.3293,2.2454,668.75
2023-05-23,85.8,87.4,87.72,85.36,16.12,1190.06,76.84,76.15,77.74,75.65,287.23,72.91,72.1,73.79,71.71,317.59,29.127,29.09,30.01,28.775,51.5,66.19,65.05,68.77,64.8,5.55,119.0,119.0,119.0,119.0,,160.0,160.0,160.0,160.0,,466.1,468.6,468.6,466.06,153560.0,7378.71,7457.18,7459.37,7378.71,65790.0,16152.86,16186.44,16224.32,16143.98,56760.0,27174.97,27251.97,27315.13,27127.02,262020.0,9267.0,9304.5,9305.0,9260.1,82290.0,7762.95,7770.99,7800.85,7747.09,697200.0,115.21,128.96,142.18,197.09,274.61,548.71,141.08,180.74,154.01,175.75,119.37,117.37,15.794,15.87,53.469,105.25,71.629,2.333,2.2629,675.25
2023-05-24,84.79,85.81,86.26,84.55,13.8,1181.95,78.36,77.7,78.66,77.03,285.99,74.34,73.77,74.73,73.13,386.61,27.785,29.65,29.85,27.35,49.26,64.37,67.24,67.24,63.75,9.66,118.4,118.4,118.4,118.4,,160.25,160.25,160.25,160.25,0.0,457.65,465.76,465.76,456.1,217910.0,7253.46,7306.14,7308.59,7223.58,77510.0,15842.13,16008.52,16013.29,15802.86,65920.0,26524.54,26986.94,26989.42,26459.28,470200.0,9163.5,9191.3,9193.2,9128.8,108840.0,7627.1,7762.95,7762.95,7590.24,988490.0,114.33,127.83,141.11,195.08,252.9,516.19,138.65,178.8,153.19,172.62,118.68,124.35,15.643,15.766,53.074,104.9,72.957,2.372,2.3016,682.0
2023-05-25,82.63,85.03,85.15,82.63,20.74,1180.81,76.26,78.22,78.5,75.1,237.72,71.83,74.21,74.37,70.98,422.64,25.452,27.975,28.5,24.94,53.89,58.58,64.5,64.5,57.5,6.22,118.65,118.65,118.65,118.65,,160.0,160.0,160.0,160.0,,456.18,457.95,458.72,456.13,177590.0,7229.27,7261.05,7261.05,7197.4,59440.0,15793.8,15872.46,15872.6,15726.5,66150.0,26408.0,26572.73,26585.18,26286.9,377030.0,9116.1,9169.5,9188.1,9116.1,123790.0,7570.87,7627.1,7629.08,7569.17,723910.0,107.01,120.65,136.44,187.39,229.08,448.35,130.65,171.56,142.72,159.43,115.36,109.68,14.479,14.557,49.559,102.95,71.078,2.315,2.2446,667.5
2023-05-26,83.13,82.75,83.37,81.94,14.76,1177.71,76.95,76.09,77.35,75.73,150.62,72.67,71.89,73.05,71.49,261.5,24.52,24.275,25.8,23.7,72.79,57.36,58.0,59.73,55.14,14.09,118.1,99.0,99.0,99.0,,160.0,160.0,160.0,160.0,,461.41,456.56,462.37,455.85,187400.0,7319.18,7256.5,7334.31,7208.44,58220.0,15983.97,15850.09,16008.59,15726.74,57310.0,26713.4,26510.41,26767.95,26178.65,412950.0,9191.1,9137.8,9210.9,9048.2,99200.0,7627.2,7570.87,7643.56,7556.92,687530.0,104.62,117.91,133.2,184.14,242.34,461.79,126.96,165.88,137.75,154.4,111.12,106.48,13.715,13.781,47.348,103.8,71.938,2.3334,2.2684,677.25
2023-05-29,83.0,83.01,84.46,82.67,4.74,1172.47,77.07,77.39,77.75,76.15,31.55,72.87,73.22,73.55,72.05,,24.562,25.255,26.015,24.295,8.02,,,,,,98.95,98.95,98.95,98.95,,140.65,140.65,140.65,140.65,,460.87,461.6,462.72,460.58,59960.0,7303.81,7352.93,7356.57,7292.11,33460.0,15952.73,16064.13,16079.73,15925.22,24250.0,26617.35,26876.18,26881.26,26502.92,239450.0,9180.1,9263.1,9271.1,9146.6,59240.0,,,,,,104.62,117.91,133.08,181.33,241.41,467.2,126.81,164.91,136.62,153.8,111.11,106.84,,,47.09,103.8,72.159,,,675.5
2023-05-30,80.38,83.05,83.34,80.36,24.55,1180.56,73.54,76.98,77.57,73.2,112.18,69.46,73.23,73.55,69.02,440.86,24.681,24.35,25.5,23.5,24.97,58.29,54.8,60.0,54.8,5.08,93.0,97.6,97.6,91.75,0.26,135.1,135.1,135.1,135.1,,456.63,460.75,461.72,456.26,181350.0,7209.75,7279.88,7296.38,7195.38,69220.0,15908.91,15962.31,16058.43,15889.46,54560.0,26575.76,26578.64,26807.45,26507.63,283840.0,9167.5,9189.0,9248.3,9156.0,111500.0,7522.07,7627.2,7628.12,7516.52,837720.0,101.86,115.75,133.28,182.19,237.79,464.08,125.25,164.54,135.18,153.06,110.09,102.92,13.593,13.649,46.868,99.45,69.231,2.261,2.1901,660.0
2023-05-31,80.77,80.45,81.97,79.32,21.92,1164.85,72.66,73.6,73.81,71.39,20.11,68.09,69.62,69.69,67.03,444.79,26.852,25.5,28.74,24.565,83.48,63.53,58.26,67.32,56.44,7.77,95.5,97.0,97.0,95.0,0.27,135.0,138.0,138.0,138.0,0.01,451.76,456.17,456.2,451.25,553880.0,7098.7,7136.17,7185.13,7083.6,214680.0,15664.02,15757.43,15871.7,15629.12,172560.0,26051.33,26394.77,26541.82,26000.47,839250.0,9050.2,9096.5,9183.4,9034.9,401510.0,7446.14,7522.07,7522.07,7446.14,2280000.0,105.85,118.39,134.14,183.31,239.42,458.53,126.91,162.43,136.81,156.58,113.37,106.68,13.679,13.826,47.404,101.45,68.222,2.2407,2.166,651.75
2023-06-01,78.95,80.78,81.1,78.47,22.48,1180.67,74.28,72.15,75.25,72.03,349.92,70.1,67.6,71.07,67.51,395.39,23.103,25.75,25.805,22.935,66.81,54.27,60.94,61.29,53.81,7.35,93.95,92.0,94.0,92.0,0.16,130.15,130.15,130.15,130.15,0.01,455.27,452.43,456.18,452.43,201950.0,7137.43,7139.39,7171.6,7090.46,58140.0,15853.66,15744.01,15863.41,15734.86,55200.0,26575.69,26279.84,26582.72,26277.6,343360.0,9167.5,9130.3,9181.6,9105.9,109880.0,7490.27,7446.14,7498.59,7445.3,962690.0,100.99,114.97,128.53,178.37,226.75,453.9,119.14,158.84,131.92,145.48,109.73,99.96,13.28,13.291,45.913,98.95,69.83,2.284,2.2029,661.5
2023-06-02,78.52,78.95,80.47,78.52,15.52,1189.91,76.13,74.28,76.5,74.18,273.54,71.74,70.21,72.17,70.0,322.6,23.689,22.89,24.12,22.855,46.89,54.95,54.62,56.96,53.93,3.72,100.85,100.0,101.55,99.0,0.04,131.0,131.0,131.0,131.0,0.02,462.15,455.38,462.36,455.38,194310.0,7270.69,7181.8,7278.0,7179.31,71140.0,16051.23,15949.04,16071.32,15922.61,96600.0,27068.33,26752.17,27105.03,26634.41,326740.0,9317.3,9216.2,9324.8,9204.2,132600.0,7607.28,7490.27,7614.89,7490.02,632690.0,101.2,115.15,126.65,175.89,224.33,451.23,118.1,156.27,129.65,143.13,110.9,98.78,13.273,13.383,45.258,102.0,71.218,2.3199,2.2487,672.75
2023-06-05,82.86,79.05,83.25,78.01,23.97,1186.14,76.71,77.68,78.73,76.31,384.0,72.15,75.03,75.06,71.73,383.94,28.478,23.95,29.365,23.95,87.29,67.22,56.46,69.65,55.92,6.1,111.0,104.0,112.0,103.0,0.26,137.75,137.75,137.75,137.75,,459.93,461.8,463.21,459.56,160640.0,7200.91,7294.81,7294.81,7193.37,54500.0,15963.89,16079.86,16114.84,15928.44,63780.0,26856.85,27111.3,27111.3,26726.37,334210.0,9289.1,9352.0,9382.4,9276.1,102110.0,7599.99,7607.28,7654.84,7594.13,548340.0,104.88,118.97,131.92,181.45,236.53,464.47,127.26,161.66,138.2,152.36,115.64,103.61,13.858,14.013,47.122,106.6,71.576,2.3352,2.2518,680.25
2023-06-06,81.64,83.0,83.48,80.28,17.91,1185.91,76.29,76.55,76.75,74.72,304.58,71.74,71.99,72.33,70.13,314.96,24.86,28.6,30.57,24.75,85.25,59.15,69.27,71.48,58.77,7.59,106.65,107.25,107.25,106.0,0.07,134.45,134.45,134.45,134.45,0.04,461.68,460.36,462.11,459.27,173680.0,7209.0,7189.63,7219.37,7175.6,53480.0,15992.44,15939.31,16009.28,15925.56,52410.0,27036.67,26789.15,27036.67,26687.12,347580.0,9310.8,9266.0,9310.8,9242.3,94770.0,7628.1,7599.99,7636.06,7556.16,666960.0,100.09,112.95,127.29,169.76,236.35,459.14,121.03,155.59,132.11,149.69,109.15,97.47,13.061,13.159,44.699,101.4,71.297,2.3272,2.2536,674.0
2023-06-07,83.86,81.64,84.19,80.1,18.61,1184.87,76.95,76.22,77.64,75.51,325.63,72.53,71.56,73.19,71.01,299.13,26.331,25.1,27.255,24.05,73.07,62.27,59.62,64.56,57.49,4.56,110.0,108.0,110.0,108.0,0.04,136.0,136.0,136.0,136.0,,460.8,461.92,462.52,460.4,165940.0,7202.79,7198.24,7227.59,7170.94,50820.0,15960.56,15998.1,16020.28,15909.85,67870.0,27055.5,27012.73,27055.5,26778.16,369940.0,9359.8,9296.3,9401.8,9294.9,100910.0,7624.34,7628.1,7642.4,7604.42,612860.0,101.56,114.65,128.82,171.04,242.16,457.87,124.12,156.38,135.19,147.3,111.04,101.86,13.177,13.347,45.027,103.6,72.195,2.3523,2.2772,680.25
2023-06-08,83.35,83.99,84.95,82.63,15.1,1186.94,75.96,76.8,77.68,73.58,393.89,71.29,72.47,73.28,69.03,485.4,26.945,26.53,29.7,25.575,73.32,63.39,62.42,70.17,60.43,5.02,112.9,109.5,109.5,109.5,0.0,136.25,136.25,136.25,136.25,,460.7,460.0,461.38,459.68,153570.0,7222.15,7196.22,7236.15,7184.19,51060.0,15989.96,15951.61,16019.0,15913.95,59530.0,27275.04,27059.29,27383.85,27004.69,427430.0,9338.3,9358.7,9427.6,9331.7,109450.0,7599.74,7624.34,7638.61,7587.99,528470.0,101.6,115.09,132.44,173.99,276.42,507.04,127.19,160.31,136.97,154.57,114.53,106.93,13.509,13.601,45.859,106.9,71.266,2.3328,2.2495,674.0
2023-06-09,86.14,83.75,87.3,83.5,17.41,1184.07,74.79,75.53,76.57,74.71,260.2,70.17,70.94,71.77,70.1,300.72,32.049,26.6,33.475,26.6,104.19,77.76,64.0,80.56,64.0,9.88,115.75,113.5,113.5,113.5,0.04,135.7,135.7,135.7,135.7,0.01,460.01,461.08,461.84,458.58,143620.0,7213.14,7230.95,7239.52,7185.26,57290.0,15949.84,15993.02,15998.9,15924.51,58240.0,27162.02,27290.24,27366.36,27094.0,359240.0,9309.7,9345.7,9370.4,9288.6,84880.0,7562.36,7599.74,7621.72,7546.5,562140.0,106.41,119.37,141.3,183.09,289.86,560.54,137.04,168.19,145.71,167.63,123.69,118.64,14.584,14.615,49.24,107.55,70.597,2.3122,2.2275,676.25
2023-06-12,88.22,86.75,88.46,84.88,17.45,1194.86,71.84,74.87,74.87,71.58,358.5,67.12,70.27,70.33,66.8,404.77,31.036,33.0,33.275,29.075,79.69,75.63,78.0,79.29,70.25,6.27,114.65,114.75,114.75,114.75,0.06,134.0,134.0,134.0,134.0,,460.73,460.29,462.87,460.29,153410.0,7250.35,7250.15,7283.33,7237.85,56910.0,16097.87,16052.91,16126.3,16021.55,61390.0,27410.47,27265.93,27469.46,27232.14,384610.0,9344.4,9345.9,9382.1,9328.5,95660.0,7570.69,7562.36,7599.87,7556.81,538220.0,107.84,121.31,140.61,184.46,295.07,564.82,137.33,171.18,147.44,170.58,122.83,116.6,14.74,14.899,49.76,106.4,68.2,2.2547,2.1674,654.0
2023-06-13,90.72,88.0,91.03,86.91,30.35,1197.71,74.29,72.11,74.66,71.94,321.15,69.42,67.31,69.83,67.15,366.35,36.051,30.4,36.675,28.1,135.35,91.72,74.27,92.6,68.71,13.98,117.5,117.5,117.5,117.5,0.09,132.25,132.25,132.25,132.25,0.05,463.27,460.91,463.75,460.49,198430.0,7290.8,7290.31,7308.0,7244.42,65500.0,16230.68,16218.2,16232.7,16088.47,72350.0,27566.03,27510.93,27613.01,27353.5,318050.0,9333.7,9357.7,9357.7,9261.1,121830.0,7594.78,7570.69,7610.77,7556.32,1000000.0,112.15,125.47,150.47,193.61,310.15,576.29,147.09,180.76,155.51,180.63,131.2,119.63,15.912,15.83,53.184,107.85,70.449,2.3164,2.2205,669.25
2023-06-14,93.62,90.46,93.99,89.91,28.12,1190.51,73.2,74.05,75.49,73.03,318.37,68.27,69.35,70.49,68.07,304.45,38.312,35.0,40.285,33.01,116.74,95.51,90.05,100.8,83.01,9.08,116.4,117.25,117.5,117.0,0.08,132.0,132.0,132.0,132.0,,464.94,463.52,466.35,463.11,197710.0,7328.53,7290.94,7358.99,7288.46,66150.0,16310.79,16219.09,16336.27,16217.45,75760.0,27809.09,27578.92,27970.21,27565.66,503700.0,9432.8,9333.7,9468.1,9315.9,155570.0,7602.74,7594.78,7639.79,7579.27,677230.0,121.67,135.1,153.77,206.94,325.23,606.54,156.09,193.7,165.3,185.29,137.25,127.22,16.998,17.05,56.312,109.55,69.479,2.2815,2.1994,662.5
2023-06-15,92.93,93.51,95.18,91.51,29.19,1202.33,75.67,73.41,75.97,72.91,260.41,70.62,68.7,70.96,67.97,115.61,41.145,38.065,49.95,36.9,130.98,103.0,92.26,125.3,92.26,6.95,116.45,118.4,118.4,118.4,0.02,135.95,135.95,135.95,135.95,,464.33,464.43,464.46,461.12,185660.0,7290.91,7304.97,7313.47,7246.33,60420.0,16290.12,16275.73,16301.73,16165.66,80150.0,27731.78,27725.22,27786.53,27552.88,371690.0,9430.8,9404.1,9453.7,9389.3,123380.0,7628.26,7602.74,7632.67,7584.78,837690.0,127.69,141.67,158.67,207.39,323.43,616.35,155.17,193.88,168.81,185.3,139.09,127.29,17.805,17.862,58.547,110.15,71.788,2.3631,2.2593,673.5
2023-06-16,91.92,92.92,93.18,90.5,19.81,1202.06,76.61,75.64,76.74,75.08,256.25,71.78,70.55,71.89,69.95,99.19,35.008,39.0,39.3,32.5,90.21,87.2,97.01,97.01,81.0,7.04,115.05,113.25,113.9,113.25,0.04,128.45,128.45,128.45,128.45,0.03,466.8,464.66,468.25,464.66,438930.0,7388.65,7312.07,7403.88,7297.73,170730.0,16357.63,16306.63,16427.42,16276.79,211230.0,27861.8,27756.96,27960.54,27693.65,729060.0,9495.0,9465.0,9580.8,9428.5,384180.0,7642.72,7628.26,7687.61,7627.83,2010000.0,117.1,130.52,152.17,198.28,309.66,604.43,146.9,185.54,160.73,170.21,132.29,120.81,16.253,16.472,53.709,107.6,72.767,2.3905,2.2939,685.0
2023-06-19,93.23,91.7,93.65,90.3,15.15,1197.35,76.09,76.4,76.93,75.34,141.42,71.31,71.47,72.25,70.83,,34.898,32.895,36.0,30.17,77.99,86.14,81.0,89.03,76.5,7.4,114.05,113.6,113.6,113.6,0.02,128.35,128.35,128.35,128.35,,462.04,466.43,466.43,461.57,127330.0,7314.05,7353.31,7362.44,7302.63,51930.0,16201.2,16272.21,16302.29,16189.57,52460.0,27754.18,27724.32,27896.28,27701.42,342570.0,9431.9,9457.8,9503.2,9412.1,87890.0,7588.48,7642.72,7642.72,7581.84,437650.0,117.21,131.12,150.63,199.65,316.03,582.77,147.05,185.19,158.71,173.42,131.75,120.81,,,54.003,107.05,72.237,,,681.5
